,REGION,CROP,TOTAL RAINFALL(MM),AREA (HA),YIELD (MT/HA),PRODUCTION (MT)
6977,7,9,503,299.0,0.88,264.0
6978,7,9,503,398.0,0.38,151.24
6979,7,9,503,1515.0,1.12,1698.0
6980,7,9,503,1802.0,0.75,1352.6
6981,7,9,503,2800.0,1.07,3000.0
6982,7,9,503,4210.0,0.76,3189.0
6983,7,9,503,283.0,0.82,232.2
6984,7,9,503,2340.0,0.99,2323.0
6985,7,9,503,1710.0,1.01,1723.6
6986,6,0,448,5086.7,0.99,5040.5
6987,6,0,448,8242.18,1.15,9474.73
6988,6,0,448,6226.92,1.51,9392.39
6989,6,0,448,1971.03,1.38,2717.35
6990,6,0,448,9798.31,3.46,33933.97
6991,6,0,448,9293.97,2.86,26579.44
6992,6,0,448,4073.47,1.85,7523.74
6993,6,0,448,2005.77,0.84,1681.66
6994,6,0,448,6969.58,1.34,9372.63
6995,6,0,448,6311.69,1.34,8430.38
6996,6,0,448,982.89,1.31,1291.98
6997,6,3,448,1502.18,2.0,3010.79
6998,6,3,448,920.13,1.67,1540.61
6999,6,3,448,542.22,1.45,785.81
7000,6,3,448,118.0,1.32,155.77
7001,6,3,448,206.26,2.85,587.28
7002,6,3,448,498.85,1.22,609.96
7003,6,3,448,649.79,1.04,678.13
7004,6,3,448,442.89,0.86,382.08
7005,6,3,448,149.66,1.13,169.47
7006,6,3,448,237.91,1.08,256.76
7007,6,3,448,120.88,1.09,131.7
7008,6,9,448,5316.72,0.43,2307.48
7009,6,9,448,5459.45,0.77,4207.1
7010,6,9,448,5906.38,1.11,6573.89
7011,6,9,448,5459.45,1.06,5768.13
7012,6,9,448,2807.78,1.38,3868.84
7013,6,9,448,4199.85,1.01,4246.86
7014,6,9,448,7413.08,0.36,2678.14
7015,6,9,448,5548.66,0.55,3029.59
7016,6,9,448,6596.88,1.05,6956.03
7017,6,9,448,2899.22,1.0,2910.22
7018,6,9,448,3889.41,1.03,3999.71
7019,6,8,448,6364.76,0.77,4917.97
7020,6,8,448,3995.17,0.9,3594.98
7021,6,8,448,7168.98,0.97,6963.55
7022,6,8,448,15132.01,1.22,18503.14
7023,6,8,448,900.13,1.74,1570.25
7024,6,8,448,9594.51,0.89,8498.94
7025,6,8,448,12305.62,0.52,6445.6
7026,6,8,448,7244.6,0.53,3852.55
7027,6,8,448,10296.01,0.92,9446.49
7028,6,8,448,8424.98,0.95,8000.99
7029,6,8,448,16838.26,1.18,19940.55
7030,6,2,448,6666.29,13.2,88000.54
7031,6,2,448,6353.81,20.34,129230.42
7032,6,2,448,6722.07,24.25,163012.91
7033,6,2,448,3578.52,14.08,50388.74
7034,6,2,448,2825.57,16.15,45644.06
7035,6,2,448,934.85,16.13,15083.22
7036,6,2,448,549.6,9.97,5481.69
7037,6,2,448,2754.01,22.98,63285.02
7038,6,2,448,2502.98,25.03,62656.39
7039,6,7,448,26647.38,1.53,40652.9
7040,6,7,448,16288.88,1.05,17095.71
7041,6,7,448,22238.29,1.04,23120.27
7042,6,7,448,4203.97,1.43,6027.82
7043,6,7,448,9724.71,1.0,9729.23
7044,6,7,448,11878.67,1.67,19788.55
7045,6,7,448,17511.86,1.22,21429.61
7046,6,7,448,10033.32,0.66,6651.9
7047,6,7,448,5499.38,0.85,4678.5
7048,6,7,448,4035.32,0.83,3356.0
7049,6,7,448,3970.54,1.46,5791.99
7050,6,6,448,4406.37,1.68,7398.23
7051,6,6,448,4863.65,1.29,6297.09
7052,6,6,448,4285.39,1.38,5897.69
7053,6,6,448,212.05,1.92,407.57
7054,6,6,448,1686.97,1.24,2094.09
7055,6,6,448,10554.31,1.39,14619.33
7056,6,6,448,6692.39,0.97,6486.8
7057,6,6,448,4435.91,0.8,3532.54
7058,6,6,448,10537.98,1.48,15566.9
7059,6,6,448,10733.88,1.53,16385.65
7060,6,6,448,199.98,1.67,333.38
7061,6,9,448,3748.04,1.49,5590.15
7062,6,9,448,3542.89,1.18,4177.04
7063,6,9,448,3395.62,1.26,4276.63
7064,6,9,448,159.62,0.87,138.66
7065,6,9,448,1292.37,1.7,2199.19
7066,6,9,448,164.76,1.55,254.96
7067,6,9,448,164.76,0.55,90.21
7068,6,9,448,197.09,0.43,85.63
7069,6,9,448,447.95,1.13,505.37
7070,6,9,448,352.18,1.13,397.13
7071,6,9,448,105.04,0.82,86.31
7072,3,4,1268,361.0,9.31,3360.0
7073,3,4,1268,287.34,5.01,1441.0
7074,3,4,1268,310.0,6.93,2148.0
7075,3,4,1268,1988.6,9.45,18788.0
7076,3,4,1268,624.21,12.08,7542.0
7077,3,4,1268,642.72,9.48,6090.0
7078,3,4,1268,324.61,11.23,3646.0
7079,3,4,1268,330.0,4.71,1553.0
7080,3,4,1268,332.55,10.97,3649.0
7081,3,4,1268,5124.0,11.59,59373.0
7082,3,4,1268,6515.3,1.07,6985.0
7083,3,4,1268,13116.22,9.78,128269.0
7084,3,4,1268,9400.98,9.51,89367.0
7085,3,4,1268,7241.17,13.3,96321.0
7086,3,4,1268,6182.0,10.98,67856.0
7087,3,4,1268,6625.3,9.44,62513.0
7088,3,4,1268,10336.0,8.44,87239.0
7089,3,0,1780,3859.0,1.39,5364.01
7090,3,0,1780,1360.0,1.12,1523.2
7091,3,0,1780,3807.0,1.25,4758.75
7092,3,0,1780,1308.0,1.54,2014.32
7093,3,0,1780,2494.0,1.52,3790.88
7094,3,0,1780,6251.0,1.29,8063.79
7095,3,0,1780,1898.0,2.32,4403.36
7096,3,0,1780,3247.0,2.25,7305.75
7097,3,0,1780,4889.0,1.15,5622.35
7098,3,0,1780,2755.0,1.64,4518.2
7099,3,0,1780,620.0,1.04,644.8
7100,3,0,1780,794.0,1.24,984.56
7101,3,0,1780,4082.0,1.61,6572.02
7102,3,0,1780,775.0,1.98,1534.5
7103,3,0,1780,1433.0,1.24,1776.92
7104,3,0,1780,1298.0,1.16,1505.68
7105,3,0,1780,3268.0,1.96,6405.28
7106,3,0,1780,656.0,1.01,662.56
7107,3,0,1780,382.0,1.02,389.64
7108,3,0,1780,1621.0,1.3,2107.3
7109,3,0,1780,1215.0,1.2,1458.0
7110,3,0,1780,965.0,1.95,1881.75
7111,3,3,1780,1325.0,1.21,1603.25
7112,3,3,1780,80.0,1.32,105.6
7113,3,3,1780,1528.0,1.16,1772.48
7114,3,3,1780,1078.0,1.37,1476.86
7115,3,3,1780,1157.0,1.11,1284.27
7116,3,3,1780,2201.0,1.27,2795.27
7117,3,3,1780,1129.0,1.3,1467.7
7118,3,3,1780,2583.0,1.2,3099.6
7119,3,3,1780,2005.0,1.2,2406.0
7120,3,3,1780,2429.0,1.98,4809.42
7121,3,3,1780,936.0,1.09,1020.24
7122,3,3,1780,1308.0,1.19,1556.52
7123,3,3,1780,1475.0,1.9,2802.5
7124,3,3,1780,51.0,1.63,83.13
7125,3,3,1780,379.0,1.22,462.38
7126,3,3,1780,1261.0,1.12,1412.32
7127,3,3,1780,2948.0,1.48,4363.04
7128,3,3,1780,65.0,1.02,66.3
7129,3,3,1780,186.0,0.76,141.36
7130,3,3,1780,564.0,1.26,710.64
7131,3,3,1780,1105.0,1.1,1215.5
7132,3,3,1780,92.0,1.55,142.6
7133,3,1,1780,5543.0,10.22,56649.46
7134,3,1,1780,4312.0,12.54,54072.48
7135,3,1,1780,4302.0,12.29,52871.58
7136,3,1,1780,1154.0,18.14,20933.56
7137,3,1,1780,2095.0,18.15,38024.25
7138,3,1,1780,8640.0,16.63,143683.2
7139,3,1,1780,997.0,10.25,10219.25
7140,3,1,1780,1936.0,11.49,22244.64
7141,3,1,1780,6907.0,14.74,101809.18
7142,3,1,1780,2220.0,13.35,29637.0
7143,3,1,1780,3294.0,9.63,31721.22
7144,3,1,1780,4953.0,13.4,66370.2
7145,3,1,1780,4331.0,14.47,62669.57
7146,3,1,1780,2143.0,10.2,21858.6
7147,3,1,1780,4303.0,18.07,77755.21
7148,3,1,1780,1354.0,27.97,37871.38
7149,3,1,1780,5767.0,14.38,82929.46
7150,3,1,1780,1177.0,15.31,18019.87
7151,3,1,1780,1189.0,22.39,26621.71
7152,3,1,1780,3989.0,15.0,59835.0
7153,3,1,1780,4105.0,8.05,33045.25
7154,3,1,1780,3262.0,9.5,30989.0
7155,3,2,1780,511.0,11.66,5958.26
7156,3,2,1780,23.0,4.64,106.72
7157,3,2,1780,1241.0,3.66,4542.06
7158,3,2,1780,121.0,5.72,692.12
7159,3,2,1780,600.0,5.74,3444.0
7160,3,2,1780,627.0,7.12,4464.24
7161,3,2,1780,827.0,4.7,3886.9
7162,3,2,1780,998.0,4.6,4590.8
7163,3,2,1780,2549.0,12.97,33060.53
7164,3,2,1780,749.0,12.35,9250.15
7165,3,2,1780,23.0,4.87,112.01
7166,3,2,1780,17.0,5.75,97.75
7167,3,2,1780,1103.0,13.24,14603.72
7168,3,2,1780,82.0,7.9,647.8
7169,3,2,1780,39.0,9.9,386.1
7170,3,2,1780,116.0,5.46,633.36
7171,3,2,1780,1844.0,12.02,22164.88
7172,3,2,1780,33.0,5.71,188.43
7173,3,2,1780,46.0,3.44,158.24
7174,3,2,1780,365.0,7.5,2737.5
7175,3,2,1780,163.0,12.2,1988.6
7176,3,2,1780,194.0,7.92,1536.48
7177,3,5,1780,1357.0,6.48,8793.36
7178,3,5,1780,243.0,4.18,1015.74
7179,3,5,1780,7979.0,7.7,61438.3
7180,3,5,1780,587.0,3.6,2113.2
7181,3,5,1780,742.0,3.72,2760.24
7182,3,5,1780,3661.0,4.23,15486.03
7183,3,5,1780,1899.0,7.1,13482.9
7184,3,5,1780,2221.0,7.59,16857.39
7185,3,5,1780,7912.0,7.6,60131.2
7186,3,5,1780,3487.0,6.2,21619.4
7187,3,5,1780,57.0,4.89,278.73
7188,3,5,1780,117.0,4.8,561.6
7189,3,5,1780,4302.0,7.33,31533.66
7190,3,5,1780,672.0,5.52,3709.44
7191,3,5,1780,153.0,6.73,1029.69
7192,3,5,1780,327.0,4.55,1487.85
7193,3,5,1780,5153.0,9.94,51220.82
7194,3,5,1780,25.0,4.85,121.25
7195,3,5,1780,27.0,5.01,135.27
7196,3,5,1780,3010.0,5.5,16555.0
7197,3,5,1780,291.0,8.6,2502.6
7198,3,5,1780,1292.0,4.9,6330.8
7199,3,4,1780,5133.0,11.59,59491.47
7200,3,4,1780,315.0,7.03,2214.45
7201,3,4,1780,6185.0,11.2,69272.0
7202,3,4,1780,2606.0,9.2,23975.2
7203,3,4,1780,3922.0,8.24,32317.28
7204,3,4,1780,7678.0,10.09,77471.02
7205,3,4,1780,2761.0,9.2,25401.2
7206,3,4,1780,3871.0,10.51,40684.21
7207,3,4,1780,9412.0,10.5,98826.0
7208,3,4,1780,4864.0,8.4,40857.6
7209,3,4,1780,333.0,4.8,1598.4
7210,3,4,1780,336.0,10.97,3685.92
7211,3,4,1780,5499.0,8.85,48666.15
7212,3,4,1780,737.0,9.7,7148.9
7213,3,4,1780,326.0,11.47,3739.22
7214,3,4,1780,655.0,9.97,6530.35
7215,3,4,1780,7247.0,14.05,101820.35
7216,3,4,1780,364.0,9.33,3396.12
7217,3,4,1780,292.0,5.12,1495.04
7218,3,4,1780,5482.0,9.8,53723.6
7219,3,4,1780,633.0,12.89,8159.37
7220,3,4,1780,1258.0,9.62,12101.96
7221,4,0,1189,1532.0,1.7,2604.4
7222,4,0,1189,1425.0,1.34,1909.5
7223,4,0,1189,2122.0,1.81,3840.82
7224,4,0,1189,1585.0,1.9,3011.5
7225,4,0,1189,1880.0,1.9,3572.0
7226,4,0,1189,1190.0,1.22,1451.8
7227,4,0,1189,2662.0,2.2,5856.4
7228,4,0,1189,1423.0,1.4,1992.2
7229,4,0,1189,1790.0,1.85,3311.5
7230,4,0,1189,1898.0,1.85,3511.3
7231,4,0,1189,2301.0,1.77,4072.77
7232,4,0,1189,5203.0,2.6,13527.8
7233,4,0,1189,3677.0,2.6,9560.2
7234,4,0,1189,2784.0,2.53,7043.52
7235,4,0,1189,2690.0,2.41,6482.9
7236,4,0,1189,3797.0,2.42,9188.74
7237,4,0,1189,3695.0,1.94,7168.3
7238,4,0,1189,3690.0,1.57,5793.3
7239,4,0,1189,1986.0,1.62,3217.32
7240,4,0,1189,1908.0,1.49,2842.92
7241,4,0,1189,1553.0,1.55,2407.15
7242,4,0,1189,1985.0,1.56,3096.6
7243,4,0,1189,1896.0,1.56,2957.76
7244,4,0,1189,2161.0,1.92,4149.12
7245,4,0,1189,1987.0,1.95,3874.65
7246,4,3,1189,2625.36,5.1,13389.34
7247,4,3,1189,2808.36,5.7,16007.65
7248,4,3,1189,176.0,4.6,809.6
7249,4,3,1189,1491.36,2.83,4220.55
7250,4,3,1189,1657.36,3.82,6331.12
7251,4,3,1189,210.36,2.83,595.32
7252,4,3,1189,7825.0,5.95,46558.75
7253,4,3,1189,408.36,3.55,1449.68
7254,4,3,1189,1471.36,4.63,6812.4
7255,4,3,1189,454.36,4.35,1976.47
7256,4,3,1189,832.36,2.86,2380.55
7257,4,3,1189,7067.0,5.68,40140.56
7258,4,3,1189,2079.36,4.62,9606.64
7259,4,3,1189,4713.36,5.8,27337.49
7260,4,3,1189,3733.36,4.9,18293.46
7261,4,3,1189,3626.36,4.7,17043.89
7262,4,3,1189,2392.36,4.42,10574.23
7263,4,3,1189,2557.36,4.6,11763.86
7264,4,3,1189,2353.36,4.52,10637.19
7265,4,3,1189,1983.36,4.42,8766.45
7266,4,3,1189,1601.36,3.82,6117.2
7267,4,3,1189,1290.36,3.43,4425.93
7268,4,3,1189,404.36,3.53,1427.39
7269,4,3,1189,726.36,3.28,2382.46
7270,4,3,1189,512.0,3.18,1628.16
7271,4,8,1189,343.0,1.5,514.5
7272,4,8,1189,355.0,1.62,575.1
7273,4,8,1189,2442.0,1.4,3418.8
7274,4,8,1189,1328.0,1.45,1925.6
7275,4,1,1189,1965.0,20.3,39889.5
7276,4,1,1189,1860.0,17.75,33015.0
7277,4,1,1189,1455.0,21.75,31646.25
7278,4,1,1189,1410.0,20.87,29426.7
7279,4,1,1189,1616.0,20.47,33079.52
7280,4,1,1189,1350.0,16.82,22707.0
7281,4,1,1189,7814.0,20.65,161359.1
7282,4,1,1189,2667.0,18.83,50219.61
7283,4,1,1189,1122.0,20.87,23416.14
7284,4,1,1189,1363.0,20.77,28309.51
7285,4,1,1189,1589.0,20.85,33130.65
7286,4,1,1189,5155.0,22.64,116709.2
7287,4,1,1189,3949.0,21.93,86601.57
7288,4,1,1189,7900.0,21.86,172694.0
7289,4,1,1189,6904.0,21.88,151059.52
7290,4,1,1189,4801.0,21.75,104421.75
7291,4,1,1189,1588.0,21.65,34380.2
7292,4,1,1189,1892.0,21.85,41340.2
7293,4,1,1189,9007.0,21.85,196802.95
7294,4,1,1189,6103.0,21.84,133289.52
7295,4,1,1189,4350.0,21.86,95091.0
7296,4,1,1189,3010.0,20.87,62818.7
7297,4,1,1189,2900.0,20.62,59798.0
7298,4,1,1189,1022.0,19.85,20286.7
7299,4,1,1189,1430.0,19.87,28414.1
7300,4,2,1189,820.0,11.65,9553.0
7301,4,2,1189,745.0,13.5,10057.5
7302,4,2,1189,103.0,12.35,1272.05
7303,4,2,1189,1095.0,12.45,13632.75
7304,4,2,1189,755.0,12.31,9294.05
7305,4,2,1189,1162.0,15.73,18278.26
7306,4,2,1189,1061.0,15.72,16678.92
7307,4,2,1189,1294.0,16.75,21674.5
7308,4,2,1189,4844.0,19.78,95814.32
7309,4,2,1189,4349.0,19.45,84588.05
7310,4,2,1189,4890.0,19.88,97213.2
7311,4,2,1189,4487.0,19.65,88169.55
7312,4,2,1189,4823.0,19.88,95881.24
7313,4,2,1189,910.0,14.84,13504.4
7314,4,2,1189,550.0,12.86,7073.0
7315,4,2,1189,152.0,12.11,1840.72
7316,4,2,1189,110.0,12.56,1381.6
7317,4,5,1189,104.0,5.68,590.72
7318,4,5,1189,105.0,5.68,596.4
7319,4,5,1189,215.0,5.13,1102.95
7320,4,5,1189,1260.0,6.61,8328.6
7321,4,5,1189,203.0,3.61,732.83
7322,4,5,1189,1240.0,7.76,9622.4
7323,4,5,1189,1416.0,8.75,12390.0
7324,4,5,1189,1520.0,7.86,11947.2
7325,4,5,1189,526.0,5.76,3029.76
7326,4,5,1189,728.0,6.55,4768.4
7327,4,5,1189,210.0,3.53,741.3
7328,4,5,1189,318.0,3.67,1167.06
7329,4,5,1189,144.0,3.67,528.48
7330,4,5,1189,672.0,3.4,2284.8
7331,4,5,1189,106.0,3.4,360.4
7332,4,5,1189,58.0,4.52,262.16
7333,4,5,1189,45.0,4.52,203.4
7334,4,4,1189,305.0,5.1,1555.5
7335,4,4,1189,325.0,5.1,1657.5
7336,4,4,1189,360.0,6.1,2196.0
7337,4,4,1189,490.0,7.64,3743.6
7338,4,4,1189,350.0,6.9,2415.0
7339,4,4,1189,3135.0,9.0,28215.0
7340,4,4,1189,1040.0,8.1,8424.0
7341,4,4,1189,2500.0,6.81,17025.0
7342,4,4,1189,290.0,7.88,2285.2
7343,4,4,1189,268.0,6.9,1849.2
7344,4,4,1189,255.0,5.75,1466.25
7345,4,4,1189,200.0,6.3,1260.0
7346,4,4,1189,135.0,6.3,850.5
7347,4,4,1189,330.0,9.8,3234.0
7348,4,4,1189,355.0,9.8,3479.0
7349,4,4,1189,85.0,5.33,453.05
7350,4,4,1189,95.0,5.33,506.35
7351,4,9,1189,358.0,0.95,340.1
7352,4,9,1189,467.0,0.91,424.97
7353,4,9,1189,1352.0,1.0,1352.0
7354,4,9,1189,1273.0,0.95,1209.35
7355,4,6,1189,86.0,1.32,113.52
7356,4,6,1189,69.0,1.43,98.67
7357,4,6,1189,722.0,2.85,2057.7
7358,4,6,1189,502.0,1.2,602.4
7359,4,6,1189,611.0,1.8,1099.8
7360,4,6,1189,731.0,1.42,1038.02
7361,4,6,1189,165.0,1.73,285.45
7362,6,0,747,5330.55,1.11,5940.92
7363,6,0,747,9095.66,1.21,10975.43
7364,6,0,747,6836.55,1.59,10893.09
7365,6,0,747,2214.88,1.5,3317.63
7366,6,0,747,10895.63,3.42,37235.52
7367,6,0,747,10147.44,2.86,28980.56
7368,6,0,747,4439.25,1.97,8724.3
7369,6,0,747,2249.62,0.88,1981.8
7370,6,0,747,7701.13,1.41,10873.33
7371,6,0,747,6921.31,1.43,9931.09
7372,6,0,747,1226.74,1.3,1592.13
7373,6,3,747,1528.05,2.02,3090.55
7374,6,3,747,939.53,1.7,1600.43
7375,6,3,747,553.0,1.49,825.69
7376,6,3,747,122.31,1.38,169.06
7377,6,3,747,210.57,2.85,600.57
7378,6,3,747,509.63,1.26,643.2
7379,6,3,747,662.72,1.07,711.37
7380,6,3,747,449.36,0.89,402.02
7381,6,3,747,153.97,1.19,182.76
7382,6,3,747,242.23,1.11,270.06
7383,6,3,747,125.19,1.12,139.91
7384,6,9,747,5338.52,0.44,2334.04
7385,6,9,747,5471.0,0.78,4269.13
7386,6,9,747,6042.57,1.13,6800.68
7387,6,9,747,5595.65,1.07,5966.82
7388,6,9,747,2845.18,1.4,3970.78
7389,6,9,747,4247.25,1.03,4389.6
7390,6,9,747,7593.67,0.37,2788.23
7391,6,9,747,5684.85,0.55,3142.95
7392,6,9,747,6755.27,1.06,7154.7
7393,6,9,747,2946.62,1.01,2969.09
7394,6,9,747,3936.81,1.05,4114.55
7395,6,8,747,6561.29,0.79,5174.83
7396,6,8,747,4191.7,0.92,3851.84
7397,6,8,747,7365.51,1.02,7477.27
7398,6,8,747,15918.13,1.23,19530.57
7399,6,8,747,968.39,1.7,1647.64
7400,6,8,747,9684.1,0.91,8814.42
7401,6,8,747,12993.47,0.54,6959.32
7402,6,8,747,7441.13,0.55,4109.4
7403,6,8,747,10885.6,0.95,10345.49
7404,6,8,747,8818.04,0.98,8643.13
7405,6,8,747,17820.91,1.18,21096.41
7406,6,2,747,7034.63,13.63,95847.61
7407,6,2,747,6722.15,20.73,139319.51
7408,6,2,747,7090.41,24.57,174223.01
7409,6,2,747,3854.78,14.24,54872.78
7410,6,2,747,3055.79,16.4,50128.1
7411,6,2,747,972.98,17.19,16727.09
7412,6,2,747,576.69,10.29,5933.87
7413,6,2,747,2984.22,23.46,70011.08
7414,6,2,747,2733.2,25.39,69382.44
7415,6,7,747,29552.09,1.55,45719.22
7416,6,7,747,17873.27,1.1,19628.87
7417,6,7,747,24614.87,1.1,27173.32
7418,6,7,747,4732.1,1.49,7041.08
7419,6,7,747,10516.9,1.07,11249.13
7420,6,7,747,12670.86,1.72,21793.88
7421,6,7,747,19360.31,1.29,24976.03
7422,6,7,747,10825.51,0.81,8768.66
7423,6,7,747,6027.51,0.89,5364.49
7424,6,7,747,4563.45,0.87,3970.2
7425,6,7,747,4498.67,1.48,6658.04
7426,6,6,747,4875.24,1.72,8409.67
7427,6,6,747,5332.52,1.32,7038.93
7428,6,6,747,4754.26,1.45,6909.14
7429,6,6,747,329.27,2.01,660.43
7430,6,6,747,1921.4,1.3,2497.83
7431,6,6,747,11492.05,1.45,16642.22
7432,6,6,747,7395.7,1.02,7547.84
7433,6,6,747,4904.79,0.85,4163.43
7434,6,6,747,11475.72,1.53,17589.79
7435,6,6,747,11671.63,1.6,18661.4
7436,6,6,747,317.2,1.7,539.24
7437,6,9,747,3910.88,1.52,5946.18
7438,6,9,747,3705.73,1.22,4533.07
7439,6,9,747,3558.46,1.3,4632.65
7440,6,9,747,192.18,1.09,209.87
7441,6,9,747,1390.08,1.76,2448.41
7442,6,9,747,197.33,2.01,397.37
7443,6,9,747,197.33,0.64,125.81
7444,6,9,747,229.66,0.53,121.24
7445,6,9,747,480.52,1.2,576.57
7446,6,9,747,384.75,1.22,468.34
7447,6,9,747,137.61,0.89,121.92
7448,7,0,857,2075.0,1.9,3942.5
7449,7,0,857,1150.0,1.4,1610.0
7450,7,0,857,2328.0,1.2,2793.6
7451,7,0,857,2500.0,1.8,4500.0
7452,7,0,857,2258.0,1.9,4290.2
7453,7,0,857,8000.0,1.8,14400.0
7454,7,0,857,9000.0,1.7,15300.0
7455,7,0,857,2368.0,1.7,4025.6
7456,7,0,857,813.0,1.1,894.3
7457,7,0,857,1250.0,2.0,2500.0
7458,7,0,857,15166.0,2.1,31848.6
7459,7,0,857,2080.0,1.4,2912.0
7460,7,0,857,3700.0,1.8,6660.0
7461,7,3,857,8833.89,2.05,18109.48
7462,7,3,857,689.89,1.59,1097.83
7463,7,3,857,4149.89,3.77,15645.09
7464,7,3,857,1187.89,2.63,3118.52
7465,7,3,857,2729.89,1.93,5263.56
7466,7,3,857,2636.89,1.77,4662.74
7467,7,3,857,2439.89,2.93,7148.88
7468,7,3,857,2307.89,2.42,5585.1
7469,7,3,857,6369.89,3.66,23313.8
7470,7,3,857,2419.89,2.37,5740.48
7471,7,3,857,5321.89,2.8,14901.29
7472,7,3,857,2710.2,1.05,2845.71
7473,7,3,857,1552.0,4.9,7604.8
7474,7,9,857,4836.62,0.9,4363.91
7475,7,9,857,1441.62,0.76,1092.48
7476,7,9,857,2446.62,0.87,2139.83
7477,7,9,857,1656.62,1.04,1720.32
7478,7,9,857,2716.62,1.06,2883.39
7479,7,9,857,2848.62,1.21,3451.24
7480,7,9,857,2729.62,0.87,2382.83
7481,7,9,857,3026.62,1.52,4599.77
7482,7,9,857,10116.62,1.03,10399.29
7483,7,9,857,5036.62,0.78,3941.56
7484,7,9,857,7017.62,0.84,5872.22
7485,7,9,857,4047.62,0.07,265.4
7486,7,9,857,617.0,4.38,2704.76
7487,7,8,857,5220.0,1.2,6264.0
7488,7,8,857,640.0,0.8,512.0
7489,7,8,857,3700.0,1.0,3700.0
7490,7,8,857,4000.0,1.3,5200.0
7491,7,8,857,2940.0,1.15,3381.0
7492,7,8,857,2700.0,1.1,2970.0
7493,7,8,857,500.0,1.1,550.0
7494,7,8,857,1757.0,1.2,2108.4
7495,7,8,857,7870.0,0.8,6296.0
7496,7,8,857,3560.0,1.1,3916.0
7497,7,8,857,11169.0,1.3,14519.7
7498,7,8,857,3425.0,1.35,4623.75
7499,7,8,857,3147.0,1.3,4091.1
7500,7,7,857,5883.08,1.8,10589.54
7501,7,7,857,163.08,0.75,122.31
7502,7,7,857,4773.08,1.1,5250.38
7503,7,7,857,3708.08,1.2,4449.69
7504,7,7,857,3948.08,0.62,2447.81
7505,7,7,857,1298.08,1.2,1557.69
7506,7,7,857,1928.08,0.6,1156.85
7507,7,7,857,2325.08,1.3,3022.6
7508,7,7,857,8823.08,0.75,6617.31
7509,7,7,857,5920.08,0.9,5328.07
7510,7,7,857,5761.08,1.23,7086.12
7511,7,7,857,1242.0,1.1,1366.2
7512,7,7,857,669.0,1.1,735.9
7513,7,6,857,1767.0,1.2,2120.4
7514,7,6,857,985.0,0.75,738.75
7515,7,6,857,1218.0,1.7,2070.6
7516,7,6,857,657.0,1.11,729.27
7517,7,6,857,1500.0,1.3,1950.0
7518,7,6,857,400.0,1.3,520.0
7519,7,6,857,810.0,1.2,972.0
7520,7,6,857,9600.0,0.92,8832.0
7521,7,6,857,1090.0,0.6,654.0
7522,7,6,857,5241.0,1.06,5555.46
7523,7,9,857,235.85,0.8,188.68
7524,7,9,857,125.85,0.9,113.26
7525,7,9,857,290.85,1.5,436.27
7526,7,9,857,244.85,1.2,293.82
7527,7,9,857,143.85,0.86,123.71
7528,7,9,857,1660.85,0.8,1328.68
7529,7,9,857,1947.85,0.8,1558.28
7530,7,9,857,3525.0,0.95,3348.75
7531,7,9,857,5430.0,0.85,4615.5
7532,7,9,857,228.85,0.4,91.54
7533,7,9,857,2485.85,0.8,1988.68
7534,2,0,1547,5482.0,3.22,17652.04
7535,2,0,1547,7809.0,3.21,25066.89
7536,2,0,1547,7562.0,4.08,30836.0
7537,2,0,1547,6233.0,4.08,25414.0
7538,2,0,1547,3991.0,2.6,10390.0
7539,2,0,1547,4744.0,2.6,12347.0
7540,2,0,1547,2049.0,2.89,5919.0
7541,2,0,1547,3960.0,2.89,11438.0
7542,2,0,1547,8372.0,3.07,25702.04
7543,2,0,1547,4754.0,2.82,13406.28
7544,2,0,1547,8247.0,2.43,20040.21
7545,2,0,1547,5462.0,2.81,15348.22
7546,2,0,1547,6140.0,2.94,18051.6
7547,2,0,1547,3555.0,2.81,9996.0
7548,2,0,1547,2517.0,2.81,7077.0
7549,2,0,1547,4064.0,2.43,9875.52
7550,2,0,1547,5726.0,2.43,13914.18
7551,2,0,1547,3794.0,2.8,10623.2
7552,2,0,1547,4069.0,2.75,11189.75
7553,2,0,1547,2968.0,2.75,8162.0
7554,2,0,1547,15830.0,2.36,37358.8
7555,2,0,1547,11263.0,2.8,31510.0
7556,2,0,1547,13590.0,2.8,38022.0
7557,2,0,1547,7961.0,2.43,19345.23
7558,2,0,1547,4853.0,2.62,12714.86
7559,2,0,1547,7505.0,2.68,20113.4
7560,2,3,1547,1647.0,3.8,6258.6
7561,2,3,1547,2174.0,3.8,8261.2
7562,2,3,1547,14.0,3.29,46.0
7563,2,3,1547,12.0,3.17,38.0
7564,2,3,1547,16.0,3.19,51.04
7565,2,3,1547,36.0,2.72,97.92
7566,2,3,1547,172.0,3.46,595.12
7567,2,3,1547,689.0,3.79,2613.0
7568,2,3,1547,487.0,3.8,1850.0
7569,2,3,1547,1087.0,4.38,4761.06
7570,2,3,1547,1174.0,4.4,5165.6
7571,2,3,1547,87.0,3.79,329.73
7572,2,3,1547,33.0,3.09,101.97
7573,2,3,1547,47.0,3.04,143.0
7574,2,3,1547,57.0,3.02,172.0
7575,2,3,1547,823.0,3.81,3135.63
7576,2,3,1547,1181.0,3.68,4346.08
7577,2,1,1547,6545.0,23.3,152498.5
7578,2,1,1547,8986.0,23.3,209373.8
7579,2,1,1547,8808.0,30.29,266777.0
7580,2,1,1547,7260.0,30.29,219872.0
